2023-06-20 09:04:02,029 INFO    StreamThr :6237 [internal.py:wandb_internal():86] W&B internal server running at pid: 6237, started at: 2023-06-20 09:04:02.026405
2023-06-20 09:04:03,308 DEBUG   HandlerThread:6237 [system_monitor.py:probe():210] {'os': 'Linux-5.15.107+-x86_64-with-glibc2.31', 'python': '3.10.12', 'heartbeatAt': '2023-06-20T09:04:03.233168', 'startedAt': '2023-06-20T09:04:01.960119', 'docker': None, 'cuda': None, 'args': None, 'state': 'running', 'program': 'main.ipynb', 'colab': 'https://colab.research.google.com/notebook#fileId=10FTd9YXtpC3QdsNWQa9hRQshkeL1mN2u', 'git': {'remote': 'https://github.com/pringlesinghal/Goal_Oriented_Federated_Learning.git', 'commit': '4ba59280113fb3a198c305b2b9cdc74250a0eb05'}, 'email': None, 'root': '/content/gdrive/MyDrive/AAU_Project/Goal_Oriented_Federated_Learning', 'host': 'b7454b9da037', 'username': 'root', 'executable': '/usr/bin/python3', 'cpu_count': 1, 'cpu_count_logical': 2, 'cpu_freq': {'current': 2199.998, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2199.998, 'min': 0.0, 'max': 0.0}, {'current': 2199.998, 'min': 0.0, 'max': 0.0}], 'disk': {'total': 78.1898422241211, 'used': 24.387691497802734}, 'gpu': 'Tesla T4', 'gpu_count': 1, 'gpu_devices': [{'name': 'Tesla T4', 'memory_total': 16106127360}], 'memory': {'total': 12.678398132324219}}
2023-06-20 09:04:03,309 INFO    HandlerThread:6237 [system_monitor.py:probe():211] Finished collecting system info
2023-06-20 09:04:03,309 INFO    HandlerThread:6237 [system_monitor.py:probe():214] Publishing system info
2023-06-20 09:04:03,309 DEBUG   HandlerThread:6237 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-06-20 09:04:03,331 DEBUG   HandlerThread:6237 [system_info.py:_save_pip():67] Saving pip packages done
2023-06-20 09:04:03,336 INFO    HandlerThread:6237 [system_monitor.py:probe():216] Finished publishing system info
2023-06-20 09:04:03,351 DEBUG   SenderThread:6237 [sender.py:send():369] send: files
2023-06-20 09:04:03,351 INFO    SenderThread:6237 [sender.py:_save_file():1354] saving file wandb-metadata.json with policy now
2023-06-20 09:04:03,380 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: stop_status
2023-06-20 09:04:03,381 DEBUG   SenderThread:6237 [sender.py:send_request():396] send_request: stop_status
2023-06-20 09:04:03,434 DEBUG   SenderThread:6237 [sender.py:send():369] send: telemetry
2023-06-20 09:04:03,763 INFO    wandb-upload_0:6237 [upload_job.py:push():133] Uploaded file /tmp/tmplfw0pybtwandb/g4792cr3-wandb-metadata.json
2023-06-20 09:04:04,101 INFO    Thread-12 :6237 [dir_watcher.py:_on_file_created():272] file/dir created: /content/gdrive/MyDrive/AAU_Project/Goal_Oriented_Federated_Learning/wandb/run-20230620_090401-429plswc/files/wandb-metadata.json
2023-06-20 09:04:04,102 INFO    Thread-12 :6237 [dir_watcher.py:_on_file_created():272] file/dir created: /content/gdrive/MyDrive/AAU_Project/Goal_Oriented_Federated_Learning/wandb/run-20230620_090401-429plswc/files/wandb-summary.json
2023-06-20 09:04:04,103 INFO    Thread-12 :6237 [dir_watcher.py:_on_file_created():272] file/dir created: /content/gdrive/MyDrive/AAU_Project/Goal_Oriented_Federated_Learning/wandb/run-20230620_090401-429plswc/files/requirements.txt
2023-06-20 09:04:04,634 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: pause
2023-06-20 09:04:04,634 INFO    HandlerThread:6237 [handler.py:handle_request_pause():728] stopping system metrics thread or process
2023-06-20 09:04:04,634 INFO    HandlerThread:6237 [system_monitor.py:finish():190] Stopping system monitor
2023-06-20 09:04:04,637 DEBUG   SystemMonitor:6237 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-06-20 09:04:04,638 DEBUG   SystemMonitor:6237 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-06-20 09:04:04,638 DEBUG   SystemMonitor:6237 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-06-20 09:04:04,638 INFO    HandlerThread:6237 [interfaces.py:finish():202] Joined cpu monitor
2023-06-20 09:04:04,639 INFO    HandlerThread:6237 [interfaces.py:finish():202] Joined disk monitor
2023-06-20 09:04:04,655 INFO    HandlerThread:6237 [interfaces.py:finish():202] Joined gpu monitor
2023-06-20 09:04:04,655 INFO    HandlerThread:6237 [interfaces.py:finish():202] Joined memory monitor
2023-06-20 09:04:04,655 INFO    HandlerThread:6237 [interfaces.py:finish():202] Joined network monitor
2023-06-20 09:04:04,656 DEBUG   SenderThread:6237 [sender.py:send():369] send: stats
2023-06-20 09:04:05,102 INFO    Thread-12 :6237 [dir_watcher.py:_on_file_created():272] file/dir created: /content/gdrive/MyDrive/AAU_Project/Goal_Oriented_Federated_Learning/wandb/run-20230620_090401-429plswc/files/output.log
2023-06-20 09:04:07,657 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: status_report
2023-06-20 09:04:12,658 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: status_report
2023-06-20 09:04:17,659 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: status_report
2023-06-20 09:04:18,380 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: stop_status
2023-06-20 09:04:18,381 DEBUG   SenderThread:6237 [sender.py:send_request():396] send_request: stop_status
2023-06-20 09:04:23,434 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: status_report
2023-06-20 09:04:28,435 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: status_report
2023-06-20 09:04:33,380 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: stop_status
2023-06-20 09:04:33,381 DEBUG   SenderThread:6237 [sender.py:send_request():396] send_request: stop_status
2023-06-20 09:04:34,434 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: status_report
2023-06-20 09:04:35,208 INFO    Thread-12 :6237 [dir_watcher.py:_on_file_modified():289] file/dir modified: /content/gdrive/MyDrive/AAU_Project/Goal_Oriented_Federated_Learning/wandb/run-20230620_090401-429plswc/files/config.yaml
2023-06-20 09:04:39,523 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: status_report
2023-06-20 09:04:44,520 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: status_report
2023-06-20 09:04:48,381 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: stop_status
2023-06-20 09:04:48,382 DEBUG   SenderThread:6237 [sender.py:send_request():396] send_request: stop_status
2023-06-20 09:04:50,441 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: status_report
2023-06-20 09:04:55,442 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: status_report
2023-06-20 09:05:00,443 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: status_report
2023-06-20 09:05:03,381 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: stop_status
2023-06-20 09:05:03,382 DEBUG   SenderThread:6237 [sender.py:send_request():396] send_request: stop_status
2023-06-20 09:05:06,430 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: status_report
2023-06-20 09:05:11,430 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: status_report
2023-06-20 09:05:16,431 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: status_report
2023-06-20 09:05:18,381 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: stop_status
2023-06-20 09:05:18,382 DEBUG   SenderThread:6237 [sender.py:send_request():396] send_request: stop_status
2023-06-20 09:05:21,442 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: status_report
2023-06-20 09:05:26,443 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: status_report
2023-06-20 09:05:31,444 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: status_report
2023-06-20 09:05:33,381 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: stop_status
2023-06-20 09:05:33,381 DEBUG   SenderThread:6237 [sender.py:send_request():396] send_request: stop_status
2023-06-20 09:05:36,391 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: resume
2023-06-20 09:05:36,391 INFO    HandlerThread:6237 [handler.py:handle_request_resume():719] starting system metrics thread or process
2023-06-20 09:05:36,392 INFO    HandlerThread:6237 [system_monitor.py:start():181] Starting system monitor
2023-06-20 09:05:36,392 INFO    SystemMonitor:6237 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-06-20 09:05:36,393 INFO    SystemMonitor:6237 [interfaces.py:start():190] Started cpu monitoring
2023-06-20 09:05:36,393 INFO    SystemMonitor:6237 [interfaces.py:start():190] Started disk monitoring
2023-06-20 09:05:36,394 INFO    SystemMonitor:6237 [interfaces.py:start():190] Started gpu monitoring
2023-06-20 09:05:36,400 INFO    SystemMonitor:6237 [interfaces.py:start():190] Started memory monitoring
2023-06-20 09:05:36,401 INFO    SystemMonitor:6237 [interfaces.py:start():190] Started network monitoring
2023-06-20 09:05:36,474 DEBUG   SenderThread:6237 [sender.py:send():369] send: telemetry
2023-06-20 09:05:36,482 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: status_report
2023-06-20 09:05:36,545 ERROR   SenderThread:6237 [internal_api.py:execute():323] 409 response executing GraphQL.
2023-06-20 09:05:36,545 ERROR   SenderThread:6237 [internal_api.py:execute():324] {"errors":[{"message":"run pringlesinghal/server-selection/429plswc was previously created and deleted; try a new run name","path":["upsertBucket"]}],"data":{"upsertBucket":null}}
2023-06-20 09:05:37,480 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: poll_exit
2023-06-20 09:05:37,752 ERROR   SenderThread:6237 [internal_api.py:execute():323] 409 response executing GraphQL.
2023-06-20 09:05:37,752 ERROR   SenderThread:6237 [internal_api.py:execute():324] {"errors":[{"message":"run pringlesinghal/server-selection/429plswc was previously created and deleted; try a new run name","path":["upsertBucket"]}],"data":{"upsertBucket":null}}
2023-06-20 09:05:39,925 ERROR   SenderThread:6237 [internal_api.py:execute():323] 409 response executing GraphQL.
2023-06-20 09:05:39,925 ERROR   SenderThread:6237 [internal_api.py:execute():324] {"errors":[{"message":"run pringlesinghal/server-selection/429plswc was previously created and deleted; try a new run name","path":["upsertBucket"]}],"data":{"upsertBucket":null}}
2023-06-20 09:05:39,925 INFO    SenderThread:6237 [retry.py:__call__():172] Retry attempt failed:
Traceback (most recent call last):
  File "/usr/local/lib/python3.10/dist-packages/wandb/sdk/lib/retry.py", line 131, in __call__
    result = self._call_fn(*args, **kwargs)
  File "/usr/local/lib/python3.10/dist-packages/wandb/sdk/internal/internal_api.py", line 320, in execute
    return self.client.execute(*args, **kwargs)  # type: ignore
  File "/usr/local/lib/python3.10/dist-packages/wandb/vendor/gql-0.2.0/wandb_gql/client.py", line 52, in execute
    result = self._get_result(document, *args, **kwargs)
  File "/usr/local/lib/python3.10/dist-packages/wandb/vendor/gql-0.2.0/wandb_gql/client.py", line 60, in _get_result
    return self.transport.execute(document, *args, **kwargs)
  File "/usr/local/lib/python3.10/dist-packages/wandb/sdk/lib/gql_request.py", line 56, in execute
    request.raise_for_status()
  File "/usr/local/lib/python3.10/dist-packages/requests/models.py", line 960, in raise_for_status
    raise HTTPError(http_error_msg, response=self)
requests.exceptions.HTTPError: 409 Client Error: Conflict for url: https://api.wandb.ai/graphql
2023-06-20 09:05:42,481 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: keepalive
2023-06-20 09:05:44,892 ERROR   SenderThread:6237 [internal_api.py:execute():323] 409 response executing GraphQL.
2023-06-20 09:05:44,892 ERROR   SenderThread:6237 [internal_api.py:execute():324] {"errors":[{"message":"run pringlesinghal/server-selection/429plswc was previously created and deleted; try a new run name","path":["upsertBucket"]}],"data":{"upsertBucket":null}}
2023-06-20 09:05:47,482 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: keepalive
2023-06-20 09:05:52,483 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: keepalive
2023-06-20 09:05:53,746 ERROR   SenderThread:6237 [internal_api.py:execute():323] 409 response executing GraphQL.
2023-06-20 09:05:53,746 ERROR   SenderThread:6237 [internal_api.py:execute():324] {"errors":[{"message":"run pringlesinghal/server-selection/429plswc was previously created and deleted; try a new run name","path":["upsertBucket"]}],"data":{"upsertBucket":null}}
2023-06-20 09:05:57,484 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: keepalive
2023-06-20 09:06:02,485 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: keepalive
2023-06-20 09:06:07,486 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: keepalive
2023-06-20 09:06:09,944 ERROR   SenderThread:6237 [internal_api.py:execute():323] 409 response executing GraphQL.
2023-06-20 09:06:09,944 ERROR   SenderThread:6237 [internal_api.py:execute():324] {"errors":[{"message":"run pringlesinghal/server-selection/429plswc was previously created and deleted; try a new run name","path":["upsertBucket"]}],"data":{"upsertBucket":null}}
2023-06-20 09:06:12,487 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: keepalive
2023-06-20 09:06:17,488 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: keepalive
2023-06-20 09:06:22,490 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: keepalive
2023-06-20 09:06:27,491 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: keepalive
2023-06-20 09:06:32,492 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: keepalive
2023-06-20 09:06:36,402 DEBUG   SystemMonitor:6237 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-06-20 09:06:37,493 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: keepalive
2023-06-20 09:06:42,494 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: keepalive
2023-06-20 09:06:45,659 ERROR   SenderThread:6237 [internal_api.py:execute():323] 409 response executing GraphQL.
2023-06-20 09:06:45,660 ERROR   SenderThread:6237 [internal_api.py:execute():324] {"errors":[{"message":"run pringlesinghal/server-selection/429plswc was previously created and deleted; try a new run name","path":["upsertBucket"]}],"data":{"upsertBucket":null}}
2023-06-20 09:06:47,495 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: keepalive
2023-06-20 09:06:52,496 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: keepalive
2023-06-20 09:06:57,497 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: keepalive
2023-06-20 09:07:02,498 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: keepalive
2023-06-20 09:07:07,499 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: keepalive
2023-06-20 09:07:12,500 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: keepalive
2023-06-20 09:07:17,501 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: keepalive
2023-06-20 09:07:22,502 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: keepalive
2023-06-20 09:07:27,503 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: keepalive
2023-06-20 09:07:32,504 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: keepalive
2023-06-20 09:07:37,505 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: keepalive
2023-06-20 09:07:42,506 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: keepalive
2023-06-20 09:07:47,507 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: keepalive
2023-06-20 09:07:52,508 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: keepalive
2023-06-20 09:07:57,509 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: keepalive
2023-06-20 09:08:02,509 DEBUG   HandlerThread:6237 [handler.py:handle_request():144] handle_request: keepalive
2023-06-20 09:08:04,648 ERROR   SenderThread:6237 [internal_api.py:execute():323] 409 response executing GraphQL.
2023-06-20 09:08:04,648 ERROR   SenderThread:6237 [internal_api.py:execute():324] {"errors":[{"message":"run pringlesinghal/server-selection/429plswc was previously created and deleted; try a new run name","path":["upsertBucket"]}],"data":{"upsertBucket":null}}
2023-06-20 09:08:05,408 INFO    WriterThread:6237 [datastore.py:close():298] close: /content/gdrive/MyDrive/AAU_Project/Goal_Oriented_Federated_Learning/wandb/run-20230620_090401-429plswc/run-429plswc.wandb
2023-06-20 09:08:05,510 INFO    HandlerThread:6237 [handler.py:finish():854] shutting down handler
2023-06-20 09:08:05,510 INFO    HandlerThread:6237 [system_monitor.py:finish():190] Stopping system monitor
2023-06-20 09:08:05,511 DEBUG   SystemMonitor:6237 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-06-20 09:08:05,514 DEBUG   SystemMonitor:6237 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-06-20 09:08:05,511 INFO    HandlerThread:6237 [interfaces.py:finish():202] Joined cpu monitor
2023-06-20 09:08:05,515 INFO    HandlerThread:6237 [interfaces.py:finish():202] Joined disk monitor
2023-06-20 09:08:05,522 INFO    HandlerThread:6237 [interfaces.py:finish():202] Joined gpu monitor
2023-06-20 09:08:05,523 INFO    HandlerThread:6237 [interfaces.py:finish():202] Joined memory monitor
2023-06-20 09:08:05,523 INFO    HandlerThread:6237 [interfaces.py:finish():202] Joined network monitor
2023-06-20 09:08:05,523 ERROR   StreamThr :6237 [internal.py:wandb_internal():174] Thread SenderThread:
Traceback (most recent call last):
  File "/usr/local/lib/python3.10/dist-packages/wandb/apis/normalize.py", line 41, in wrapper
    return func(*args, **kwargs)
  File "/usr/local/lib/python3.10/dist-packages/wandb/sdk/internal/internal_api.py", line 1727, in upsert_run
    response = self.gql(
  File "/usr/local/lib/python3.10/dist-packages/wandb/sdk/internal/internal_api.py", line 292, in gql
    ret = self._retry_gql(
  File "/usr/local/lib/python3.10/dist-packages/wandb/sdk/lib/retry.py", line 131, in __call__
    result = self._call_fn(*args, **kwargs)
  File "/usr/local/lib/python3.10/dist-packages/wandb/sdk/internal/internal_api.py", line 320, in execute
    return self.client.execute(*args, **kwargs)  # type: ignore
  File "/usr/local/lib/python3.10/dist-packages/wandb/vendor/gql-0.2.0/wandb_gql/client.py", line 52, in execute
    result = self._get_result(document, *args, **kwargs)
  File "/usr/local/lib/python3.10/dist-packages/wandb/vendor/gql-0.2.0/wandb_gql/client.py", line 60, in _get_result
    return self.transport.execute(document, *args, **kwargs)
  File "/usr/local/lib/python3.10/dist-packages/wandb/sdk/lib/gql_request.py", line 56, in execute
    request.raise_for_status()
  File "/usr/local/lib/python3.10/dist-packages/requests/models.py", line 960, in raise_for_status
    raise HTTPError(http_error_msg, response=self)
requests.exceptions.HTTPError: 409 Client Error: Conflict for url: https://api.wandb.ai/graphql

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/usr/local/lib/python3.10/dist-packages/wandb/sdk/internal/internal_util.py", line 49, in run
    self._run()
  File "/usr/local/lib/python3.10/dist-packages/wandb/sdk/internal/internal_util.py", line 93, in _run
    self._debounce()
  File "/usr/local/lib/python3.10/dist-packages/wandb/sdk/internal/internal.py", line 334, in _debounce
    self._sm.debounce()
  File "/usr/local/lib/python3.10/dist-packages/wandb/sdk/internal/sender.py", line 527, in debounce
    self._maybe_update_config(always=final)
  File "/usr/local/lib/python3.10/dist-packages/wandb/sdk/internal/sender.py", line 504, in _maybe_update_config
    self._debounce_config()
  File "/usr/local/lib/python3.10/dist-packages/wandb/sdk/internal/sender.py", line 533, in _debounce_config
    self._api.upsert_run(
  File "/usr/local/lib/python3.10/dist-packages/wandb/apis/normalize.py", line 51, in wrapper
    raise CommError(message, error)
wandb.errors.CommError: run pringlesinghal/server-selection/429plswc was previously created and deleted; try a new run name (Error 409: Conflict)
